WEO_Country_Code,ISO,Country,WEO_Subject_Code,Subject_Descriptor,Subject_Notes,Units,Scale,Country_Series-Specific_Notes,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,Estimates_Start_After
632,COM,Comoros,BCA_NGDPD,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,Units,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",-3.66,-3.829,-5.421,-5.634,-28.711,-17.82,-12.029,-10.862,-6.936,-4.301,-5.933,-2.081,-9.782,-1.54,-7.147,-7.447,-6.168,-6.216,-6.85,-3.657,-0.138,1.847,0.387,-0.926,-2.438,-3.795,-3.248,-2.897,-6.059,-4.09,-0.255,-3.613,-3.246,-4.044,-3.778,-0.256,-4.371,-2.248,-2.978,-3.455,-1.809,-0.32,-0.56,-2.493,-3.154,2022
636,COD,Democratic Republic of the Congo,BCA_NGDPD,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,Units,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",-0.37,-0.883,-0.8,-0.551,0.102,-0.288,-1.238,-3.205,-1.489,-2.155,-1.726,-2.346,-2.085,-0.786,-1.079,0.061,-0.116,-0.695,-2.021,-0.588,1.027,3.808,4.797,5.32,2.042,-3.055,0.31,2.834,-0.666,-6.03,-9.729,-4.85,-4.191,-8.906,-4.491,-3.695,-3.949,-3.146,-3.481,-3.184,-2.121,-1.02,-4.924,-6.25,-4.037,2020
634,COG,Republic of Congo,BCA_NGDPD,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,Units,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",-7.697,-25.953,-21.422,-28.49,16.246,-12.154,-33.1,-10.1,-18.99,-3.428,-8.635,-15.205,-9.651,-18.401,-38.36,-25.444,-22.916,-6.069,-10.743,-8.716,17.478,-1.213,5.772,13.683,13.201,6.067,13.87,-24.0,7.462,-14.103,6.854,13.175,13.644,10.77,1.042,-38.986,-45.252,-3.882,18.489,11.679,12.561,12.824,17.683,6.426,2.536,2021
238,CRI,Costa Rica,BCA_NGDPD,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,Units,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",-13.658,-15.932,-9.164,-8.951,-4.242,-3.298,-1.672,-5.029,-3.462,-7.158,-7.796,-3.108,-4.771,-7.202,-4.893,-3.222,-2.357,-3.642,-3.584,-4.865,-4.559,-3.218,-5.186,-5.208,-3.626,-4.29,-4.132,-5.575,-8.378,-1.823,-3.224,-5.297,-5.105,-4.772,-4.716,-3.404,-2.137,-3.617,-2.991,-1.283,-1.012,-3.173,-3.228,-1.448,-2.179,2023
662,CIV,Côte d'Ivoire,BCA_NGDPD,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,Units,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",-13.162,-12.271,-9.846,-9.973,-0.784,0.717,-2.349,-6.944,-8.791,-7.165,-8.136,-7.405,-6.569,-5.84,-0.12,-3.239,-0.967,-0.955,-1.665,-0.698,-1.625,-0.396,4.48,1.387,1.051,0.168,1.947,-0.494,1.349,4.82,1.35,7.504,-0.866,-0.978,1.045,-0.44,-0.856,-1.998,-3.904,-2.234,-3.128,-3.946,-7.67,-8.03,-5.394,2022
960,HRV,Croatia,BCA_NGDPD,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,Units,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",,,,,,,,,,,,,55.389,8.441,4.103,-6.326,-4.262,-11.255,-6.103,-6.314,-1.41,-2.179,-6.389,-8.938,-5.959,-7.301,-7.928,-7.938,-10.964,-6.515,-2.161,-1.697,-1.806,-1.064,0.297,3.26,2.171,3.332,1.619,2.49,-0.956,0.972,-2.771,1.079,1.469,2023
423,CYP,Cyprus,BCA_NGDPD,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,Units,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",-11.164,-7.664,-7.683,-8.835,-9.057,-6.904,-0.57,-0.193,-2.344,-5.074,-2.571,-6.784,-8.596,1.546,0.929,-2.065,-4.67,-4.384,2.846,-1.622,-4.899,-3.037,-3.444,-2.042,-4.548,-5.315,-6.287,-10.65,-14.74,-6.688,-10.704,-2.309,-3.857,-1.471,-4.056,-0.447,-4.184,-5.043,-3.957,-5.556,-9.968,-6.072,-7.93,-12.102,-10.134,2023
935,CZE,Czech Republic,BCA_NGDPD,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,Units,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",,,,,,,,,,,,,,,,-2.26,-6.078,-5.702,-1.867,-2.232,-4.37,-4.803,-5.043,-5.669,-3.705,-2.09,-2.454,-4.592,-1.864,-2.261,-3.515,-2.071,-1.537,-0.522,0.18,0.446,1.759,1.527,0.44,0.325,1.95,-2.664,-4.72,0.383,0.078,2023
128,DNK,Denmark,BCA_NGDPD,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,Units,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",-3.374,-3.051,-3.76,-2.29,-2.919,-4.431,-5.117,-2.749,-1.16,-0.995,0.992,1.425,2.745,3.376,2.044,1.003,1.648,1.315,-0.149,2.53,1.991,3.644,2.997,3.925,4.035,4.053,3.18,1.292,2.865,3.586,6.411,6.346,6.064,7.368,8.402,7.957,7.088,7.323,6.307,7.446,7.226,8.678,11.658,9.836,9.045,2022
611,DJI,Djibouti,BCA_NGDPD,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,Units,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",,,,,,,,,,,,17.054,-0.339,26.499,36.39,37.029,35.798,35.833,33.531,35.048,19.632,43.219,51.503,47.968,30.372,30.488,4.767,-25.755,-33.329,18.67,49.499,-1.812,-23.333,-30.751,23.893,29.46,-1.0,-4.795,14.712,18.258,11.502,-6.615,17.594,22.42,6.241,2021
321,DMA,Dominica,BCA_NGDPD,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,Units,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",,,,,,,,,,,,,,,,,,,,,-17.938,-15.325,-14.212,-15.489,-16.028,-20.887,-12.774,-20.635,-28.347,-22.712,-15.917,-7.658,-17.333,-9.914,-6.831,-7.082,-8.988,-11.029,-46.653,-38.132,-37.412,-32.894,-26.688,-33.937,-33.116,2022
243,DOM,Dominican Republic,BCA_NGDPD,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,Units,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",-8.302,-4.015,-4.842,-4.417,-1.099,-1.656,-2.324,-4.384,-0.249,-3.81,-3.497,-1.591,-6.1,-4.074,-1.932,-1.099,-1.166,-0.814,-1.561,-1.939,-4.223,-2.894,-2.928,4.815,4.628,-1.316,-3.388,-4.916,-9.376,-4.766,-7.462,-7.504,-6.536,-4.092,-3.226,-1.797,-1.075,-0.166,-1.543,-1.334,-1.694,-2.843,-5.751,-3.593,-3.368,2023
248,ECU,Ecuador,BCA_NGDPD,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,Units,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",-3.981,-6.048,-7.175,-0.794,-1.772,0.422,-4.402,-9.608,-5.788,-6.201,-3.074,-5.388,-0.849,-5.058,-4.439,-4.55,-0.238,-1.767,-7.982,4.86,6.347,-2.383,-4.506,-1.249,-1.362,1.177,3.808,3.784,2.894,0.521,-2.322,-0.507,-0.167,-0.966,-0.651,-2.285,1.119,-0.176,-1.221,-0.145,2.303,2.884,1.83,1.928,2.758,2023
469,EGY,Egypt,BCA_NGDPD,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,Units,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",-0.822,-4.332,-6.836,-3.974,-8.101,-4.568,-2.759,-1.299,-2.146,-2.173,-2.699,3.435,8.307,4.428,0.35,0.611,-0.259,0.149,-2.779,-1.814,-1.11,-0.033,0.68,2.281,4.125,3.092,1.552,1.656,0.52,-2.231,-1.877,-2.457,-3.445,-2.108,-0.854,-3.468,-5.643,-5.832,-2.266,-3.427,-2.919,-4.355,-3.483,-1.196,-6.559,2023
253,SLV,El Salvador,BCA_NGDPD,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,Units,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",5.173,-3.545,-1.493,1.853,-1.712,-1.237,5.005,5.72,0.931,-6.139,-3.15,-3.188,-1.874,-1.225,-0.234,-2.932,-1.763,-0.956,-0.829,-2.121,-3.653,-1.224,-3.199,-5.302,-4.677,-4.229,-4.785,-7.151,-8.518,-1.774,-2.888,-5.481,-5.797,-6.905,-5.371,-3.216,-2.274,-1.86,-3.302,-0.422,1.11,-4.306,-6.822,-1.369,-2.245,2023
642,GNQ,Equatorial Guinea,BCA_NGDPD,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,Units,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",,,,,,,,-21.822,-13.845,-20.02,-14.257,-30.899,-6.607,1.759,-0.319,-73.215,-124.557,-27.304,-90.323,-29.488,-30.391,-48.795,-53.927,-5.044,7.655,16.805,19.213,16.66,7.85,-9.732,-20.244,-5.675,-1.125,-2.397,-4.251,-17.741,-25.982,-7.814,-2.684,-7.541,-0.79,4.211,2.126,-0.777,-0.418,2022
643,ERI,Eritrea,BCA_NGDPD,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,Units,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",,,,,,,,,,,,,30.963,30.936,36.995,10.333,3.04,6.815,-26.641,-33.315,-21.079,-24.775,-0.07,-2.348,-0.869,0.432,-4.631,-7.897,-7.642,-11.319,-11.42,12.796,12.441,2.278,17.689,22.392,13.433,24.756,15.514,12.988,,,,,,2019
939,EST,Estonia,BCA_NGDPD,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,Units,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",,,,,,,,,,,,,,1.178,-6.587,-4.04,-8.346,-10.904,-8.459,-4.267,-5.41,-7.094,-11.063,-12.867,-11.92,-8.677,-14.925,-14.859,-8.656,2.55,1.783,1.31,-1.879,-0.14,0.583,1.475,0.974,1.685,0.553,2.011,-2.527,-3.609,-3.895,-1.738,-3.401,2023
734,SWZ,Eswatini,BCA_NGDPD,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,Units,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",-17.191,-10.182,-15.946,-14.567,-12.334,-7.726,1.695,7.892,9.644,7.66,4.103,3.674,-2.847,-4.255,0.114,-1.538,-2.842,-0.14,-5.192,-1.868,-2.639,0.584,2.319,4.068,2.574,-3.23,-5.974,-1.889,-7.02,-11.572,-8.748,-5.84,5.026,10.84,11.569,12.967,7.873,6.245,1.344,3.89,7.064,2.62,-2.701,2.246,3.833,2022
644,ETH,Ethiopia,BCA_NGDPD,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,Units,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",-3.062,-2.571,-3.738,-2.094,-2.74,1.036,-1.932,-0.935,-2.592,-1.384,-1.145,-2.143,0.036,0.072,-1.082,2.458,0.302,-0.264,-0.537,-7.027,-2.473,-1.352,-4.011,-1.212,-3.777,-7.374,-11.71,-6.156,-5.643,-8.164,-4.471,-0.674,-6.559,-5.939,-7.916,-11.476,-10.908,-8.457,-6.525,-5.328,-4.6,-3.192,-4.315,-2.902,-3.439,2023
819,FJI,Fiji,BCA_NGDPD,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,Units,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",-3.151,-13.496,-9.173,-8.7,-5.345,-5.417,-2.514,1.536,5.535,-1.274,-9.174,-4.925,-2.422,-5.089,-1.85,-1.463,0.813,-2.649,-0.416,-2.393,-3.824,-4.422,0.749,-4.077,-11.065,-5.615,-13.972,-9.586,-13.365,-2.068,-3.845,-4.671,-0.998,-8.83,-5.552,-3.257,-3.538,-6.647,-8.422,-12.824,-13.693,-15.792,-17.229,-7.654,-7.627,2022
172,FIN,Finland,BCA_NGDPD,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,Units,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",-2.612,-0.909,-1.738,-2.202,-0.039,-1.434,-0.941,-1.887,-2.466,-4.867,-5.051,-5.355,-4.662,-1.462,0.822,3.832,3.518,4.753,4.708,4.846,7.161,7.676,7.821,4.315,5.604,2.877,3.932,4.028,2.543,1.996,1.489,-1.442,-2.062,-1.805,-1.338,-0.942,-2.016,-0.809,-1.857,-0.301,0.534,0.418,-2.454,-1.097,-1.156,2023
132,FRA,France,BCA_NGDPD,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,Units,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",-0.6,-0.779,-2.086,-0.848,-0.144,-0.064,0.307,-0.48,-0.461,-0.455,-0.783,-0.49,0.275,0.698,0.588,0.46,1.211,3.157,3.126,3.895,1.103,1.583,1.155,0.84,0.535,0.104,0.254,-0.102,-0.697,-0.55,-0.629,-0.858,-2.132,-0.609,-0.913,-0.325,-0.528,-0.547,-0.698,0.597,-2.053,0.277,-1.171,-0.996,0.091,2023
646,GAB,Gabon,BCA_NGDPD,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,Units,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",27.326,15.581,13.324,12.222,17.905,10.001,-19.385,-7.197,-14.756,-3.977,2.367,1.581,-3.791,-1.006,7.522,8.797,14.655,9.367,-12.999,7.862,18.549,10.3,6.34,11.764,11.903,20.944,14.606,22.061,24.597,6.597,17.054,14.305,11.51,8.312,6.107,0.98,-5.414,-0.706,7.144,4.6,-0.496,3.463,10.923,5.382,5.068,2021
648,GMB,The Gambia,BCA_NGDPD,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,Units,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",-19.388,-5.978,-1.162,-0.649,-3.368,-1.297,-0.383,-0.839,1.636,0.844,-1.075,-0.064,-0.046,-1.881,-1.129,-1.742,-5.548,-0.493,-0.999,-1.18,-3.435,-3.297,-3.683,-4.626,-2.72,-6.283,-4.296,-5.18,-7.563,-7.783,-10.049,-7.437,-4.478,-6.738,-7.339,-9.888,-9.249,-7.413,-9.534,-6.15,-2.962,-4.239,-4.168,-8.643,-4.427,2023
915,GEO,Georgia,BCA_NGDPD,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,Units,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",,,,,,,,,,,,,,,,-17.7,-12.17,-12.722,-12.379,-9.688,-5.595,-5.953,-6.21,-9.316,-6.76,-10.556,-14.93,-19.048,-21.364,-10.31,-9.648,-11.91,-11.144,-5.455,-9.931,-11.607,-12.211,-7.942,-6.659,-5.806,-12.368,-10.279,-4.483,-4.344,-5.816,2023
134,DEU,Germany,BCA_NGDPD,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,Units,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",-1.776,-0.681,0.863,0.664,1.418,2.652,4.009,3.695,4.301,4.672,3.12,-1.417,-1.178,-1.033,-1.493,-1.242,-0.674,-0.508,-0.708,-1.41,-1.744,-0.364,1.869,1.395,4.46,4.598,5.675,6.746,5.597,5.722,5.631,6.09,6.989,6.43,7.084,8.419,8.454,7.684,7.799,8.03,6.45,7.166,4.164,6.157,6.618,2023
652,GHA,Ghana,BCA_NGDPD,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,Units,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",-0.144,-0.837,-0.269,-0.327,-0.428,-0.994,-0.599,-0.819,-0.571,-0.612,-1.095,-1.476,-2.251,-4.12,-2.065,-0.986,-1.982,-2.564,-3.039,-5.43,-3.369,-3.494,-0.741,0.58,-2.907,-4.49,-3.602,-6.333,-8.809,-4.042,-6.393,-6.576,-8.637,-8.954,-6.789,-5.711,-5.06,-3.316,-3.037,-2.232,-2.534,-2.71,-2.293,-1.435,-2.477,2023
174,GRC,Greece,BCA_NGDPD,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,Units,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",-3.845,-4.547,-3.442,-3.786,-4.411,-6.834,-2.971,-1.862,-1.253,-3.232,-3.611,-1.49,-1.84,-0.685,-0.125,-2.347,-3.492,-3.72,-2.624,-3.579,-5.927,-6.887,-6.254,-6.296,-5.532,-7.347,-10.86,-13.921,-14.481,-10.869,-10.042,-10.149,-2.561,-2.583,-2.493,-1.479,-2.373,-2.575,-3.577,-2.233,-7.349,-7.103,-10.741,-6.868,-6.519,2023
328,GRD,Grenada,BCA_NGDPD,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,Units,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.082,-10.617,-8.849,-11.464,-12.758,-10.359,-16.128,-14.459,-11.022,-9.073,-11.314,2022
258,GTM,Guatemala,BCA_NGDPD,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,Units,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",-2.116,-6.793,-4.674,-2.526,-4.069,-2.249,-0.297,-6.453,-5.575,-4.288,-2.826,-2.002,-6.963,-6.353,-5.01,-4.071,-3.012,-3.73,-5.629,-5.889,-5.791,-6.138,-5.754,-4.416,-4.662,-4.403,-4.868,-5.098,-3.861,0.19,-1.848,-3.332,-3.701,-4.225,-3.301,-1.244,0.965,1.197,0.886,2.361,5.049,2.167,1.252,3.142,2.368,2023
656,GIN,Guinea,BCA_NGDPD,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,Units,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",2.248,-3.086,-3.651,-0.12,-0.264,-1.642,-4.631,-1.347,-6.678,-5.311,-7.16,-5.242,-5.196,-4.349,-5.105,-5.297,-6.216,-4.61,-6.395,-5.326,-3.045,0.326,-0.008,-0.049,-1.83,-0.83,-3.125,-7.298,-6.582,-5.64,-6.397,-16.344,-19.704,-12.513,-14.393,-12.543,-30.656,-6.746,-18.498,-15.507,-16.155,-2.47,-8.621,-8.781,-9.542,2021
654,GNB,Guinea-Bissau,BCA_NGDPD,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,Units,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",-21.099,-10.401,-18.884,-15.161,-19.834,-15.622,-10.533,-11.237,-14.922,-17.844,-8.263,-9.77,-11.467,-9.492,-12.734,-4.523,-6.004,-4.676,-3.556,-2.192,2.725,-3.875,-3.28,-2.523,-1.574,-1.635,-6.22,-4.072,-3.024,-5.393,-7.529,-1.208,-7.925,-4.345,0.494,1.824,1.358,0.263,-3.484,-8.544,-2.558,-0.82,-8.631,-8.655,-6.117,2022
336,GUY,Guyana,BCA_NGDPD,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,Units,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",-18.219,-29.473,-26.108,-25.722,-17.769,-21.511,-20.412,-17.432,-12.075,-14.38,-23.486,-18.54,-14.045,-9.745,-5.036,-4.255,-2.124,-5.136,-6.088,-1.373,-4.656,-4.695,-3.194,-2.854,-1.153,-5.704,-8.643,-5.907,-9.323,-5.635,-6.504,-9.421,-7.431,-9.941,-6.676,-3.44,1.453,-4.887,-28.974,-68.779,-17.334,-26.031,26.19,10.307,36.91,2023
263,HTI,Haiti,BCA_NGDPD,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,Units,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",-3.083,-3.569,-2.459,-2.182,-1.878,-1.446,-0.842,-1.136,-1.261,0.005,-2.918,-6.816,-8.218,-5.627,-0.524,-0.807,-0.8,-0.205,0.243,-0.611,-0.585,-1.171,-0.492,-0.914,-0.931,0.425,-0.919,-0.897,-1.953,-1.053,-0.859,-2.512,-3.277,-3.763,-7.251,-5.109,-1.7,-2.161,-2.881,-1.14,0.355,0.417,-2.338,-3.482,-0.421,2023
268,HND,Honduras,BCA_NGDPD,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,Units,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",-7.981,-7.49,-5.206,-4.91,-5.554,-3.45,-1.77,-3.911,-1.915,-2.764,-1.633,-3.235,-4.448,-6.249,-6.658,-3.265,-3.717,-2.96,-2.014,-3.76,-7.155,-6.325,-3.622,-6.792,-7.735,-3.002,-3.725,-9.092,-15.446,-3.842,-5.112,-8.008,-8.591,-9.595,-6.994,-4.703,-3.166,-1.254,-6.617,-2.643,2.872,-5.502,-6.606,-3.899,-5.252,2023
532,HKG,Hong Kong SAR,BCA_NGDPD,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,Units,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",-4.962,-2.492,-0.546,0.562,6.842,7.318,6.456,7.662,6.436,9.155,6.193,4.312,3.007,4.745,-0.825,-6.266,-2.505,-4.358,1.485,6.426,4.391,6.136,7.893,10.82,9.965,11.918,12.68,13.022,15.053,9.88,6.996,5.571,1.579,1.519,1.391,3.317,3.958,4.569,3.739,5.888,6.993,11.798,10.215,9.184,9.784,2023
944,HUN,Hungary,BCA_NGDPD,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,Units,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",-4.782,-5.794,-2.206,-0.829,0.184,-2.122,-5.527,-2.49,-1.926,-1.939,0.842,-3.589,-1.995,-12.152,-11.76,-3.493,-3.83,-4.06,-7.066,-7.89,-8.503,-5.824,-6.344,-7.987,-8.529,-7.188,-7.453,-7.372,-7.256,-0.797,0.194,0.466,1.547,3.464,1.206,2.347,4.482,2.001,0.159,-0.815,-1.14,-4.259,-8.355,0.192,1.553,2023
176,ISL,Iceland,BCA_NGDPD,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,Units,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",-2.022,-4.087,-7.884,-1.881,-4.478,-3.849,0.53,-3.304,-3.378,-1.325,-2.037,-3.908,-2.338,0.693,1.907,0.182,-2.452,-2.353,-7.199,-7.116,-10.197,-4.255,1.209,-4.888,-10.048,-15.708,-22.711,-13.576,-20.791,-8.913,-6.095,-4.727,-3.579,6.252,4.403,5.626,8.097,4.221,4.258,6.547,1.096,-2.613,-2.082,1.149,0.193,2023
