WEO_Country_Code,Country,Advanced_Country,Year,PCPIPCH,GGSB_NPGDP,GGXWDG_NGDP,PPPPC,TX_RPCH,TM_RPCH,NID_NGDP
134,Germany,1,2021,3.212,-2.596,67.879,62950.306,9.8,8.856,22.461
134,Germany,1,2022,8.666,-1.762,64.789,67869.332,3.202,7.139,23.021
134,Germany,1,2023,6.03,-2.368,62.66,69531.553,0.197,-0.254,21.673
134,Germany,1,2024,2.374,-1.401,62.679,70930.357,-0.058,-1.088,20.614
174,Greece,1,2000,2.897,-4.311,104.934,21246.037,23.258,20.369,25.753
174,Greece,1,2001,3.642,-5.607,107.081,22495.97,4.801919238018924,1.085,25.551
174,Greece,1,2002,3.921,-6.001,104.863,23627.752,-7.372,-3.716,24.689
174,Greece,1,2003,3.45,-8.124,101.456,25426.16,-0.565,7.192,27.301
174,Greece,1,2004,3.02,-9.508,102.873,27369.582,19.38,4.593,25.238
174,Greece,1,2005,3.486,-5.943,107.395,28320.484,2.834,0.934,22.028
174,Greece,1,2006,3.314,-6.876,103.612,30746.468,4.558,13.214,26.085
174,Greece,1,2007,2.989,-8.1,103.103,32520.83,10.497,15.364,26.903
174,Greece,1,2008,4.23,-10.876,109.415,32961.766,3.891,1.641,24.435
174,Greece,1,2009,1.347,-13.6,126.745,31641.996,-19.181,-20.197,18.284
174,Greece,1,2010,4.704,-7.598,147.494,30205.392,4.566,-3.082,17.862
174,Greece,1,2011,3.118,-2.688,175.219,27689.491,0.547,-9.599,14.002
174,Greece,1,2012,1.035,2.77,162.115,26293.668,1.645,-5.585,12.097
174,Greece,1,2013,-0.854,4.952,178.843,26264.52,12.926,-3.636,11.949
174,Greece,1,2014,-1.394,3.675,181.753,27037.827,8.011,6.734,11.879
174,Greece,1,2015,-1.094,4.141,179.08,27407.789,5.464,8.038,12.065
174,Greece,1,2016,0.013,6.72,183.698,27723.049,0.078,3.004,12.835
174,Greece,1,2017,1.138,6.399,183.205,28568.958,7.8,4.942,12.021
174,Greece,1,2018,0.774,4.905,190.674,29594.694,8.839,6.608,13.124
174,Greece,1,2019,0.517,2.805,185.536,31602.312,3.413,1.164,12.408
174,Greece,1,2020,-1.262,-2.534,213.152,29034.041,-22.689,-1.443,14.421
174,Greece,1,2021,0.574,-4.146,201.167,32679.886,21.385,8.973,17.679
174,Greece,1,2022,9.3,-1.939,179.588,37728.587,8.558,3.365,21.117
174,Greece,1,2023,4.155,-0.933,168.869,40047.873,3.252,-1.7,16.811
174,Greece,1,2024,2.909,-1.327,159.01,42065.72,1.667,2.662,22.862
532,Hong Kong SAR,1,2000,-3.723,-1.384,2.201299134438212,25972.298,16.916,17.092,27.582
532,Hong Kong SAR,1,2001,-1.61,-4.879,2.517308130705918,26631.449,-1.051,-0.974,25.491
532,Hong Kong SAR,1,2002,-3.046,-4.157,1.9814175095172477,27511.767,8.563,7.042,23.181
532,Hong Kong SAR,1,2003,-2.587,-1.971,1.8705399433736676,28748.212,13.105,11.429,22.38
532,Hong Kong SAR,1,2004,-0.367,-0.142,1.925,31931.428,16.106,14.398,22.357
532,Hong Kong SAR,1,2005,0.914,0.664,1.709,35158.461,12.168,9.33,21.06
532,Hong Kong SAR,1,2006,2.0,3.302,1.417,38417.886,10.175,9.903,22.285
532,Hong Kong SAR,1,2007,2.035,6.165,1.19,41803.213,8.241,9.059,21.396
532,Hong Kong SAR,1,2008,4.303,-0.441,0.991,43355.847,3.52,3.247,21.041
532,Hong Kong SAR,1,2009,0.579,3.161,0.662,42352.829,-9.121,-8.033,21.847
532,Hong Kong SAR,1,2010,2.293,4.347,0.618,45407.223,17.57,18.229,23.89
532,Hong Kong SAR,1,2011,5.305,3.392,0.573,48183.238,4.808,5.603,24.143
532,Hong Kong SAR,1,2012,4.054,3.236,0.543,49486.805,3.205,4.241,25.22
532,Hong Kong SAR,1,2013,4.338,1.013,0.517,51602.91,7.818,8.282,24.03
532,Hong Kong SAR,1,2014,4.424,3.589,0.065,53639.58,0.973,1.026,23.822
532,Hong Kong SAR,1,2015,2.991,0.677,0.062,54999.344,-1.371,-1.764,21.541
532,Hong Kong SAR,1,2016,2.409,4.693,0.059,56203.88,0.684,0.868,21.507
532,Hong Kong SAR,1,2017,1.494,5.466,0.055,59088.281,5.845,6.614,22.069
532,Hong Kong SAR,1,2018,2.406,2.329,0.052,60614.794,3.654,4.487,21.995
532,Hong Kong SAR,1,2019,2.883,0.337,0.267,61118.848,-6.146,-7.245,18.19
532,Hong Kong SAR,1,2020,0.251,-5.482,0.997,58612.912,-6.681,-6.858,18.982
532,Hong Kong SAR,1,2021,1.569,0.976,1.938,65988.196,17.037,15.822,16.776
532,Hong Kong SAR,1,2022,1.881,-4.605,4.276,67440.889,-12.535,-12.233,15.23
532,Hong Kong SAR,1,2023,2.097,-4.373,6.332,71627.003,-6.564,-5.367,15.452
532,Hong Kong SAR,1,2024,1.75,-3.378,9.009,75406.842,5.795,4.169,16.628
944,Hungary,0,2000,9.788,-2.912,55.705,14099.38,24.945,20.294,27.961
944,Hungary,0,2001,9.151,-3.83,52.253,15036.562,8.822,5.306,26.124
944,Hungary,0,2002,5.261,-8.871,55.579,16033.538,5.725,6.78,25.495
944,Hungary,0,2003,4.665,-7.154,58.11,17071.585,6.257,9.288,24.504
944,Hungary,0,2004,6.75,-6.918,58.847,18453.448,17.887,17.284,27.276
944,Hungary,0,2005,3.562,-8.433,60.518,19886.755,12.875,10.345,25.868
944,Hungary,0,2006,3.904,-10.588,64.427,21353.392,19.518,12.891,26.132
944,Hungary,0,2007,7.952,-5.842,65.55,22016.778,16.104,13.905,24.725
944,Hungary,0,2008,6.056,-4.803,71.757,22713.592,6.692,5.893,24.95
944,Hungary,0,2009,4.198,-2.974,78.032,21375.613,-10.724,-14.187,20.944
944,Hungary,0,2010,4.872,-3.26,80.007,21905.383,11.118,9.745,21.07
944,Hungary,0,2011,3.929,-4.754,80.338,22838.58,6.408,4.054,20.676
944,Hungary,0,2012,5.661,-1.047,78.155,23097.871,-1.704,-3.141,20.056
944,Hungary,0,2013,1.713,-1.53,77.198,23969.937,4.103,4.116,21.507
944,Hungary,0,2014,-0.229,-2.627,76.542,25501.908,9.198,10.901,23.927
944,Hungary,0,2015,-0.066,-2.287,75.76,26749.662,7.365,5.677,23.38
944,Hungary,0,2016,0.397,-1.77,74.85,27671.196,3.804,3.471,21.406
944,Hungary,0,2017,2.354,-2.773,72.114,29465.955,6.475,8.397,22.925
944,Hungary,0,2018,2.839,-3.012,69.079,31900.914,4.985,6.964,26.649
944,Hungary,0,2019,3.373,-3.656,65.333,35145.915,5.424,8.206,28.228
944,Hungary,0,2020,3.305,-6.476,79.254,34960.437,-6.148,-3.855,27.126
944,Hungary,0,2021,5.105,-7.562,76.689,38565.064,8.277,7.334,30.489
944,Hungary,0,2022,14.62,-7.274,74.065,43394.415,11.381,16.464,33.816
944,Hungary,0,2023,17.14,-6.413,73.453,44960.952,8.552,-2.433,25.186
944,Hungary,0,2024,3.812,-4.253,73.494,46807.165,0.04,-1.942,24.186
176,Iceland,1,2000,5.12,1.968,75.796,30435.295,3.862,7.802,24.932
176,Iceland,1,2001,6.396,0.469,83.383,31877.027,6.746,-9.976,22.901
176,Iceland,1,2002,5.177,-0.869,82.16,32188.44,3.557,-2.731,19.81
176,Iceland,1,2003,2.062,-0.28,85.068,33306.857,0.743,10.255,21.292
176,Iceland,1,2004,3.152,-0.47,80.861,36604.692,8.164,14.622,24.845
176,Iceland,1,2005,4.0,5.001,68.931,39654.356,7.117,27.827,28.871
176,Iceland,1,2006,6.674,5.484,70.651,42544.434,-4.71,9.82,36.072
176,Iceland,1,2007,5.066,2.024,68.404,46193.045,23.37,-2.263,29.575
176,Iceland,1,2008,12.68,-7.406,110.357,46935.322,3.464,-20.313,26.021
176,Iceland,1,2009,12.006,-8.969,128.773,43071.873,8.317,-20.67,15.323
176,Iceland,1,2010,5.394,-1.238,133.141,42592.152,0.954,2.319,13.909
176,Iceland,1,2011,3.99,-4.8,138.176,45095.231,3.396,6.774,15.583
176,Iceland,1,2012,5.195,-0.801,133.925,46224.661,3.598,4.604,16.016
176,Iceland,1,2013,3.885,-1.409,121.96,48742.578,6.805,0.106,15.47
176,Iceland,1,2014,2.035,-0.365,115.299,49811.824,3.889,10.02,17.224
176,Iceland,1,2015,1.631,-0.278,97.323,51967.281,8.948,13.542,19.404
176,Iceland,1,2016,1.693,0.473,82.471,55252.854,10.951,14.603,21.084
176,Iceland,1,2017,1.768,-1.31,71.742,57461.212,5.08,11.831,21.741
176,Iceland,1,2018,2.677,-1.738,63.247,58959.285,0.422,-0.908,22.109
176,Iceland,1,2019,3.006,-3.949,66.528,62445.341,-5.349,-9.088,20.674
176,Iceland,1,2020,2.848,-2.283,77.512,57754.297,-30.688,-20.635,21.326
176,Iceland,1,2021,4.458,-2.839,74.756,64494.53,14.764,19.905,22.948
176,Iceland,1,2022,8.307,-3.122,67.361,73939.85,22.121,19.97,24.381
176,Iceland,1,2023,8.74,-2.694,62.243,78250.289,6.323,-1.092,24.866
176,Iceland,1,2024,6.042,-1.267,60.333,78808.044,0.601,1.217,24.772
536,Indonesia,0,2000,3.688,-0.7963425775826338,87.437,4124.152,17.851,25.495,25.087
536,Indonesia,0,2001,11.466,-0.9408424450287112,73.702,4309.204,-7.504,-10.439,25.315
536,Indonesia,0,2002,11.908,0.0384551447610248,62.339,4508.776,-1.242,3.126,24.215
536,Indonesia,0,2003,6.791,-0.6778286199270114,55.643,4749.843,-0.017,4.083,28.089
536,Indonesia,0,2004,6.062,0.041,51.328,5050.913,4.95,14.818,27.358
536,Indonesia,0,2005,10.464,0.624,42.612,5428.429,11.152,23.946,28.579
536,Indonesia,0,2006,13.099,0.581,35.848,5820.651,2.879,-2.312,28.986
536,Indonesia,0,2007,6.319,-0.963,38.121,6268.284,-1.277,7.688,28.736
536,Indonesia,0,2008,9.871,-0.281,30.252,6767.976,10.581,17.611,32.998
536,Indonesia,0,2009,4.804,-1.765,26.483,7029.645,-7.494,-18.214,31.173
536,Indonesia,0,2010,5.137,-1.451,26.363,7462.433,16.058,17.611,32.88
536,Indonesia,0,2011,5.345,-0.975,23.106,7940.979,14.869,18.256,32.984
536,Indonesia,0,2012,3.979,-1.935,22.955,8456.574,-0.932,15.744,35.072
536,Indonesia,0,2013,6.41,-2.547,24.884,8954.663,-1.094,1.045,33.831
536,Indonesia,0,2014,6.399,-1.996,24.645,9439.798,-0.798,0.287,34.6
536,Indonesia,0,2015,6.36,-2.786,27.013,9873.843,-3.179,-7.461,34.063
536,Indonesia,0,2016,3.53,-2.538,27.955,10335.112,2.907,0.957,33.859
536,Indonesia,0,2017,3.807,-2.179,29.396,10932.638,9.946,10.71,33.711
536,Indonesia,0,2018,3.291,-1.637,30.423,11621.366,3.518,14.479,34.571
536,Indonesia,0,2019,2.822,-2.058,30.563,12236.943,-3.355,-9.651,33.78
536,Indonesia,0,2020,2.031,-5.263,39.747,11929.526,-9.42,-14.851,32.343
536,Indonesia,0,2021,1.561,-3.791,41.14,12947.903,21.465,15.162,31.449
536,Indonesia,0,2022,4.139,-1.98,40.141,14446.108,0.956,8.821,29.746
536,Indonesia,0,2023,3.713,-1.567,39.601,15553.573,4.228,-3.292,30.52
536,Indonesia,0,2024,2.484,-2.632,40.515,16542.109,1.361,8.842,30.475
178,Ireland,1,2000,5.303,3.638,36.401,35538.962,21.187,21.685,24.508
178,Ireland,1,2001,3.998,0.155,33.557,37674.631,14.009,13.101,24.256
178,Ireland,1,2002,4.686,-0.864,30.874,39824.041,6.476,5.337,24.082
178,Ireland,1,2003,4.0,-0.198,29.819,41156.594,-1.698,-2.417,25.744
178,Ireland,1,2004,2.31,0.937,28.087,44267.882,6.52,1.903,27.218
178,Ireland,1,2005,2.201,0.445,26.054,47125.612,5.479,12.724,30.31
178,Ireland,1,2006,2.674,0.763,23.645,49575.252,6.052,9.301,31.893
178,Ireland,1,2007,2.889,-2.439,23.942,52126.105,8.901,9.351,29.248
178,Ireland,1,2008,3.119,-8.347,42.514,49950.488,-3.804,-2.786,24.667
178,Ireland,1,2009,-1.676,-9.327,61.754,47370.412,4.648,-1.702,20.304
178,Ireland,1,2010,-1.636,-9.565,86.135,48529.24,5.982,0.568,17.271
178,Ireland,1,2011,1.213,-7.451,109.428,50164.394,3.109,2.642,17.079
178,Ireland,1,2012,1.892,-5.802,118.73,50671.095,-0.822,-1.014,19.858
178,Ireland,1,2013,0.538,-4.658,117.494,52371.121,5.854,2.897,18.337
178,Ireland,1,2014,0.301,-3.166,101.276,57797.603,14.922,14.906,21.911
178,Ireland,1,2015,-0.05,-1.657,73.997,71974.851,41.023,34.282,26.059
178,Ireland,1,2016,-0.183,-1.604,72.64,72520.361,4.422,16.801,35.595
178,Ireland,1,2017,0.259,-1.091,65.234,80112.223,12.15,5.23,34.017
178,Ireland,1,2018,0.716,-0.223,61.472,85910.709,5.381,-1.621,28.197
178,Ireland,1,2019,0.86,0.348,55.924,91670.644,10.481,40.624,53.713
178,Ireland,1,2020,-0.443,-1.253,57.007,97529.356,13.809,0.017,42.463
178,Ireland,1,2021,2.413,-0.13,52.564,116027.715,14.065,-8.747,23.111
178,Ireland,1,2022,8.049,2.497,43.143,131949.742,13.494,16.049,22.919
178,Ireland,1,2023,5.209,1.994,43.273,126991.82,-5.818,1.211,26.332
178,Ireland,1,2024,1.657,1.628,42.362,127750.161,10.0,7.0,18.756
136,Italy,1,2000,2.58,-3.4,108.743,31601.744,12.041,10.897,21.324
136,Italy,1,2001,2.324,-3.727,108.513,32940.016,2.667,2.375,21.305
136,Italy,1,2002,2.612,-3.583,105.948,33522.934,-2.845,0.628,22.052
136,Italy,1,2003,2.813,-3.95,105.141,34091.986,-1.236,0.745,21.58
136,Italy,1,2004,2.257,-3.984,104.738,35262.374,6.154,4.5,21.642
136,Italy,1,2005,2.207,-3.933,106.171,36372.472,3.239,3.507,21.526
136,Italy,1,2006,2.229,-3.256,106.249,38008.63,8.184,8.09,22.36
136,Italy,1,2007,2.025,-2.035,103.45,39459.175,6.228,5.351,22.62
136,Italy,1,2008,3.492,-2.766,105.778,39476.581,-3.279,-4.115,22.039
136,Italy,1,2009,0.765,-3.088,116.111,37347.16,-17.831,-13.384,19.702
136,Italy,1,2010,1.62,-2.657,118.717,38205.62,11.552,11.983,20.797
136,Italy,1,2011,2.935,-2.896,119.086,39095.938,4.933,0.153,20.677
136,Italy,1,2012,3.315,-0.582,125.849,38478.711,1.833,-8.161,17.97
136,Italy,1,2013,1.245,0.545,131.779,38312.485,0.248,-2.695,17.006
136,Italy,1,2014,0.234,0.118,134.684,38934.793,2.54,3.614,17.077
136,Italy,1,2015,0.108,0.336,134.654,39677.359,3.986,6.324,17.281
136,Italy,1,2016,-0.05,-0.608,134.087,40638.216,2.338,3.926,17.712
136,Italy,1,2017,1.326,-1.165,133.576,42097.133,5.368,5.817,18.169
136,Italy,1,2018,1.243,-1.251,133.989,43539.369,2.13,2.963,18.661
136,Italy,1,2019,0.634,-0.469,133.639,46593.584,1.226,-1.125,18.364
136,Italy,1,2020,-0.145,-5.428,154.14,44284.674,-13.709,-12.481,17.899
136,Italy,1,2021,1.941,-8.293,145.484,50377.31,14.086,15.952,22.001
136,Italy,1,2022,8.736,-9.171,138.115,56682.063,9.788,13.184,24.756
136,Italy,1,2023,5.903,-8.042,134.56,59164.515,0.821,-0.352,22.755
136,Italy,1,2024,1.265,-4.415,136.894,60992.864,1.164,-0.124,22.067
158,Japan,1,2000,-0.687,-7.384,135.609,26417.417,13.023,9.562,28.417
158,Japan,1,2001,-0.694,-5.838,145.124,27052.325,-6.633,1.163,27.755
158,Japan,1,2002,-0.897,-6.723,154.096,27426.44,7.892,0.787,25.899
158,Japan,1,2003,-0.263,-7.154,160.021,28345.164,9.629,3.394,25.661
158,Japan,1,2004,-0.01,-6.457,169.49,29720.361,14.371,8.504,25.638
158,Japan,1,2005,-0.288,-5.101,174.595,31200.987,7.12,5.946,26.052
158,Japan,1,2006,0.256,-3.92,174.143,32606.041,10.306,4.704,26.078
158,Japan,1,2007,0.046,-3.838,172.951,33983.429,8.703,2.271,25.769
158,Japan,1,2008,1.382,-4.427,180.851,34231.458,1.588,0.733,25.87
158,Japan,1,2009,-1.331,-6.936,198.807,32517.785,-23.383,-15.56,22.603
158,Japan,1,2010,-0.742,-8.318,205.879,34249.99,24.861,11.285,22.59
158,Japan,1,2011,-0.277,-8.277,219.162,34900.287,-0.12,5.728,23.541
158,Japan,1,2012,-0.049,-7.922,226.093,36117.685,0.146,5.453,24.005
158,Japan,1,2013,0.332,-7.491,229.451,37533.424,0.81,3.169,24.418
158,Japan,1,2014,2.758,-5.989,233.281,38364.455,9.342,8.125,25.036
158,Japan,1,2015,0.799,-4.493,228.278,39368.764,3.211,0.44,25.165
158,Japan,1,2016,-0.124,-4.45,232.421,40047.948,1.618,-1.175,24.836
158,Japan,1,2017,0.486,-3.655,231.321,41518.116,6.619,3.307,25.215
158,Japan,1,2018,0.989,-3.049,232.38,42247.099,3.76,3.814,25.642
158,Japan,1,2019,0.468,-3.335,236.378,42817.548,-1.458,0.988,25.79
158,Japan,1,2020,-0.027,-8.122,258.374,42564.888,-11.637,-6.763,25.224
158,Japan,1,2021,-0.235,-5.416,253.653,44663.481,11.907,5.206,25.797
158,Japan,1,2022,2.497,-4.358,256.297,48567.965,5.546,8.243,26.811
158,Japan,1,2023,3.269,-4.314,249.669,51399.027,2.976,-1.421,26.397
158,Japan,1,2024,2.233,-6.164,251.153,53059.36,1.19,1.081,26.572
439,Jordan,0,2000,0.674,-1.538,99.259,6131.295,7.859,20.812,27.398
439,Jordan,0,2001,1.768,-1.474,94.41,6445.445,8.434,1.82,26.236
439,Jordan,0,2002,1.835,-3.609,94.884,6828.192,20.993,4.246,24.675
439,Jordan,0,2003,1.627,-1.402,88.788,7078.298,6.756,1.242,24.748
439,Jordan,0,2004,3.365,-0.415,81.525,7674.941,14.55,20.333,33.783
439,Jordan,0,2005,3.491,-6.217,72.959,8392.323,1.594,16.339,41.568
439,Jordan,0,2006,6.255,-5.349,66.304,8774.344,14.128,3.225,35.022
439,Jordan,0,2007,4.744,-6.699,64.252,9166.308,2.503,6.675,37.023
439,Jordan,0,2008,13.972,-6.253,54.24,9791.54,5.378,5.451,36.049
439,Jordan,0,2009,-0.742,-11.14,57.965,10121.597,-10.952,-4.701,32.539
439,Jordan,0,2010,4.848,-6.592,59.437,10253.763,12.617,-3.999,35.038
439,Jordan,0,2011,4.16,-7.371,62.069,10481.513,-0.852,-2.732,31.748
439,Jordan,0,2012,4.515,-8.506,70.521,10781.548,-1.214,5.715,31.032
439,Jordan,0,2013,4.828,-11.195,75.584,10545.068,0.363,3.082,26.6
439,Jordan,0,2014,2.896,-9.919,75.013,9857.833,6.183,0.24,25.808
439,Jordan,0,2015,-0.878,-4.048,78.423,9299.528,-7.308,-2.612,24.835
439,Jordan,0,2016,-0.777,-3.253,77.432,9123.083,0.805,-3.494,23.407
439,Jordan,0,2017,3.325,-2.425,75.657,9282.611,2.536,6.303,19.822
439,Jordan,0,2018,4.463,-2.189,74.302,9044.51,0.705,-1.348,19.752
439,Jordan,0,2019,0.758,-3.607,78.015,9405.461,11.986,2.111,18.757
439,Jordan,0,2020,0.334,-6.362,87.95,9523.548,-15.806,-16.776,18.71
439,Jordan,0,2021,1.347,-4.853,93.3,9115.022,7.778,19.293,19.676
439,Jordan,0,2022,4.229,-7.062,93.027,9880.029,18.378,7.253,18.587
439,Jordan,0,2023,2.084,-6.338,92.81,10455.864,7.097,4.091,18.245
439,Jordan,0,2024,2.118,-6.66,91.652,10916.507,1.342,1.783,19.546
916,Kazakhstan,0,2000,13.154,-0.0907284438601134,13.28786233700989,7473.259,57.497,29.964,18.139
916,Kazakhstan,0,2001,8.373,5.141869399607318,12.633230745771186,8687.856,2.109,22.951,26.876
916,Kazakhstan,0,2002,5.853,2.086,17.592,9687.029,9.178,12.199,27.288
916,Kazakhstan,0,2003,6.447,3.295,14.962,10760.714,12.852,2.577,25.704
916,Kazakhstan,0,2004,6.868,3.427,11.392,12026.842,32.807,28.166,26.311
916,Kazakhstan,0,2005,7.521,5.967,8.104,13486.962,27.255,28.303,30.97
916,Kazakhstan,0,2006,8.583,6.829,6.677,15228.561,10.068,10.973,33.901
916,Kazakhstan,0,2007,10.779,3.796,4.092,16839.558,15.287,24.422,35.527
916,Kazakhstan,0,2008,17.148,0.869,6.766,17515.701,7.076,6.16,27.506
916,Kazakhstan,0,2009,7.3,-0.6,10.227,17370.983,2.51,-11.11,29.415
916,Kazakhstan,0,2010,7.125,1.768,10.683,18600.612,0.904,-5.817,25.374
916,Kazakhstan,0,2011,8.354,5.65,10.161,20118.282,13.638,3.927,22.998
916,Kazakhstan,0,2012,5.118,4.263,12.125,21216.682,2.446,27.72,25.23
916,Kazakhstan,0,2013,5.829,4.494,12.603,22524.164,3.257,6.93,24.57
916,Kazakhstan,0,2014,6.717,1.883,14.496,23552.474,-11.239,-5.935,25.79
916,Kazakhstan,0,2015,6.651,-6.399,21.882,23660.483,-3.003,-5.319,27.908
916,Kazakhstan,0,2016,14.556,-4.196,19.677,23759.938,2.608,-13.734,27.828
916,Kazakhstan,0,2017,7.429,-4.21,19.869,24789.304,11.362,4.997,26.352
916,Kazakhstan,0,2018,6.025,2.319,20.259,25997.288,2.51,8.416,25.258
916,Kazakhstan,0,2019,5.244,-1.293,19.944,29767.629,6.401,12.533,27.628
916,Kazakhstan,0,2020,6.799,-6.734,26.357,30164.604,-9.623,-27.345,28.807
916,Kazakhstan,0,2021,8.002,-5.052,25.1,34233.476,-3.763,-10.732,26.533
916,Kazakhstan,0,2022,14.956,0.074,23.524,36660.837,1.877,13.972,24.997
916,Kazakhstan,0,2023,14.558,-1.7,22.769,39463.307,16.425,24.767,29.558
916,Kazakhstan,0,2024,8.639,-2.67,24.752,41366.311,3.632,0.089,28.514
542,Korea,1,2000,2.259,3.877,16.087,17432.121,15.385,22.429,33.018
542,Korea,1,2001,4.067,2.513,16.625,18524.335,-1.689,-3.51,31.867
542,Korea,1,2002,2.762,2.952,16.444,20152.219,12.278,15.137,31.306
542,Korea,1,2003,3.515,1.526,19.102,21072.419,13.443,10.603,32.397
542,Korea,1,2004,3.591,0.029,21.603,22670.69,21.441,12.012,32.685
542,Korea,1,2005,2.754,0.932,24.917,24348.952,7.7,7.981,32.714
542,Korea,1,2006,2.242,1.034,27.043,26277.959,12.408,12.614,33.004
542,Korea,1,2007,2.535,2.082,26.346,28422.675,13.035,11.492,33.249
542,Korea,1,2008,4.674,1.401,25.856,29614.869,7.874,3.355,33.704
542,Korea,1,2009,2.756,0.658,28.791,29887.594,-0.576,-6.606,29.558
542,Korea,1,2010,2.939,1.439,28.275,32202.01,13.071,17.816,32.779
542,Korea,1,2011,4.026,1.551,31.7,33817.494,15.556,14.575,33.261
542,Korea,1,2012,2.187,1.705,33.536,35139.529,6.036,2.625,31.215
542,Korea,1,2013,1.301,0.895,36.004,36746.215,3.983,1.857,29.899
542,Korea,1,2014,1.275,0.693,37.876,38346.444,2.111,1.367,29.789
542,Korea,1,2015,0.706,0.693,38.845,39623.062,-0.004,1.942,29.312
542,Korea,1,2016,0.972,1.723,39.143,41104.719,2.451,5.428,29.982
542,Korea,1,2017,1.944,2.18,38.01,43155.911,2.491,7.922,31.965
542,Korea,1,2018,1.476,2.49,37.853,45511.086,3.797,1.637,31.249
542,Korea,1,2019,0.383,0.51,39.729,46511.218,-0.167,-2.019,31.196
542,Korea,1,2020,0.537,-1.436,45.913,47881.492,-1.664,-3.26,31.525
542,Korea,1,2021,2.498,0.079,47.986,51880.381,10.791,10.187,32.493
542,Korea,1,2022,5.09,-1.567,49.798,57202.241,3.916,4.153,33.325
542,Korea,1,2023,3.597,-0.566,51.498,60046.345,3.606,3.521,32.257
542,Korea,1,2024,2.52,-0.515,52.876,62960.47,6.815,4.586,31.011
941,Latvia,1,2000,2.633,-2.1347402226478898,14.719,9390.375,14.419,2.675,24.493
941,Latvia,1,2001,2.526,-2.0298803332919717,17.46,10331.883,9.038,15.639,27.859
941,Latvia,1,2002,1.963,-1.393,14.888,11393.152,5.03,2.711,27.848
941,Latvia,1,2003,2.94,-1.323,14.318,12714.796,3.98,11.865,29.789
941,Latvia,1,2004,6.187,-0.737,14.074,14280.35,13.752,20.656,33.076
941,Latvia,1,2005,6.89,-0.666,11.468,16501.298,23.505,17.055,35.056
941,Latvia,1,2006,6.571,-2.048,9.58,19233.41,7.542,21.879,39.821
941,Latvia,1,2007,10.081,-2.658,8.081,21905.624,13.86,17.446,41.557
941,Latvia,1,2008,15.253,-4.331,17.908,21770.011,2.319,-11.14,35.269
941,Latvia,1,2009,3.259,-5.466,35.619,19032.304,-12.874,-30.894,22.433
941,Latvia,1,2010,-1.224,-4.949,46.518,18772.726,13.444,12.806,20.339
941,Latvia,1,2011,4.222,-1.94,44.504,20087.99,12.604,22.78,25.75
941,Latvia,1,2012,2.285,-0.4,42.726,22222.117,9.498,5.247,27.501
941,Latvia,1,2013,0.011,-0.98,40.35,23293.228,0.659,-0.127,24.328
941,Latvia,1,2014,0.69,-0.933,41.556,24419.484,6.272,3.0,23.853
941,Latvia,1,2015,0.213,-1.755,36.989,25801.843,2.974,1.647,23.787
941,Latvia,1,2016,0.099,-0.959,40.298,26896.071,3.956,3.565,21.16
941,Latvia,1,2017,2.894,-1.651,38.884,28557.902,6.352,8.546,21.996
941,Latvia,1,2018,2.554,-2.519,36.99,30762.065,4.405,6.338,23.194
941,Latvia,1,2019,2.747,-1.805,36.663,33187.953,1.298,2.224,22.813
941,Latvia,1,2020,0.081,-3.245,42.742,33605.287,0.355,-1.143,21.38
941,Latvia,1,2021,3.239,-7.949,44.406,36608.228,9.045,15.061,25.003
941,Latvia,1,2022,17.245,-5.744,41.782,40752.931,10.315,11.094,25.022
941,Latvia,1,2023,9.058,-2.313,43.574,41938.071,-5.939,-2.843,22.977
941,Latvia,1,2024,1.364,-2.643,45.207,43526.926,2.6,3.0,23.016
946,Lithuania,1,2000,1.094,-4.387386304437362,23.55,10051.071,9.557,4.976,17.788
946,Lithuania,1,2001,1.549,-3.2814444693659426,22.923,11044.27,21.209,17.576,18.832
946,Lithuania,1,2002,0.336,-2.525629643557727,22.16,12067.704,18.611,18.582,20.62
946,Lithuania,1,2003,-1.077,-3.635982142427759,20.395,13708.384,8.426,8.856,21.504
946,Lithuania,1,2004,1.154,-3.417306607070318,18.722,15162.303,4.093,15.211,22.078
946,Lithuania,1,2005,2.672,-1.869,17.645,17154.97,17.028,16.831,24.273
946,Lithuania,1,2006,3.757,-3.246,17.255,19305.709,12.819,14.271,26.919
946,Lithuania,1,2007,5.818,-7.354,15.886,22292.533,3.195,10.627,32.262
946,Lithuania,1,2008,11.092,-9.468,14.611,23510.804,11.383,9.409,27.973
946,Lithuania,1,2009,4.161,-6.6,27.983,20406.851,-13.496,-27.7,12.676
946,Lithuania,1,2010,1.191,-4.238,36.217,21426.728,16.197,16.482,18.104
946,Lithuania,1,2011,4.124,-7.526,37.123,23736.511,14.752,14.478,21.904
946,Lithuania,1,2012,3.164,-2.177,39.76,25437.265,10.96,4.279,19.839
946,Lithuania,1,2013,1.164,-1.934,38.636,27086.67,7.305,6.907,19.446
946,Lithuania,1,2014,0.242,-0.296,40.519,28761.785,-1.945,-1.862,19.653
946,Lithuania,1,2015,-0.677,0.029,42.69,29891.988,1.939,8.423,21.133
946,Lithuania,1,2016,0.678,0.685,39.875,31349.538,6.322,5.825,19.737
946,Lithuania,1,2017,3.718,0.707,39.368,33736.503,12.203,9.735,19.099
946,Lithuania,1,2018,2.531,0.742,33.662,36377.096,7.179,6.059,20.308
